time,raw_acc,filtered_acc,filtered_velocity,displacement
24.5325,0.026504982000000003,-0.04691261345678863,-0.026316856502748724,0.013787912560498654
24.5338,0.06977609800000001,-0.04433348311566823,-0.026454517659944783,0.01375361116729289
24.535,0.13777330000000002,-0.041295233641113344,-0.026584438381357118,0.013721787793668089
24.5362,0.16249968,-0.03832159221304253,-0.026710944729802864,0.013689810563801372
24.5375,0.11304692000000001,-0.035922248305610124,-0.026838132705895336,0.013655003663468153
24.5388,0.1254106,-0.034546811063249666,-0.026963060766916458,0.013620032887710907
24.54,0.17486336000000002,-0.03459769954024387,-0.02708386480484758,0.013587604732367827
24.5413,0.19340790000000002,-0.036410784410219596,-0.027209532277191174,0.013552314024264489
24.5425,0.2057706,-0.0401795049656965,-0.027335193502476762,0.013519587188796669
24.5437,0.18722606,-0.04587974256637237,-0.027466731664826497,0.013486706033696266
24.545,0.18722606,-0.0532337714514548,-0.027611254093834327,0.013450905342953122
24.5463,0.18104422000000003,-0.06170250323681499,-0.027766257817848458,0.01341490996021061
24.5475,0.13777330000000002,-0.07048871678104542,-0.027926064666011892,0.013381494566720274
24.5488,0.045049718,-0.0785747918341484,-0.028103645504175812,0.013345075255109638
24.55,-0.10330768000000001,-0.08485439284011159,-0.028282590485292355,0.013311243513515935
24.5512,-0.1342159,-0.08837564466234023,-0.02846761436280181,0.013277193390607057
24.5525,-0.10330768000000001,-0.08859701380259138,-0.028663931303067616,0.013240057885924328
24.5538,-0.053855508,-0.08551415456717233,-0.02885858760520017,0.013202668248633939
24.555,0.032686626,-0.07962041036956108,-0.029039352191067777,0.013167929484756155
24.5563,0.1254106,-0.07175319753380377,-0.0292196291617221,0.013130061146876829
24.5575,0.21813428,-0.06287347702846909,-0.02938249004560011,0.013094899875352414
24.5587,0.27994974,-0.05381726782046628,-0.02953479060089973,0.013059549506964491
24.56,0.28613158,-0.04507357887808844,-0.029681557465134213,0.013021058880721659
24.5613,0.13159146000000002,-0.03667380814771945,-0.029817383262927787,0.012982384569248403
24.5625,0.08213919,-0.028276145303739814,-0.029939245891043104,0.012946530591755998
24.5637,0.08213919,-0.019396233641867683,-0.03005094511235992,0.012910536477153933
24.565,0.13159146000000002,-0.009602876646352065,-0.030153093944605476,0.012871403851766888
24.5663,0.16249968,0.0014291524039930503,-0.030241910371850568,0.012832147098961284
24.5675,0.18104422000000003,0.013964264884487348,-0.030316382403832335,0.012795812123295853
24.5688,0.15013698,0.028254695482201747,-0.03037285321837177,0.012756364120141403
24.57,0.14395514,0.044531077051414375,-0.03041330043122617,0.012719892427951622
24.5712,0.15013698,0.06293781291376299,-0.030433143793010965,0.012683384561417056
24.5725,0.11922876000000002,0.08345264726275206,-0.030422521191461015,0.012643828379177133
24.5738,0.11304692000000001,0.10579980911469627,-0.030384245277212774,0.012604303980972589
24.575,0.24286066000000003,0.1293739158330579,-0.03032808669312395,0.012567876581790363
24.5763,0.45921526000000007,0.15328477690761738,-0.030229512146477053,0.012528514142544607
24.5775,0.39739979999999997,0.17658435702235653,-0.030116952707400772,0.012492306263632258
24.5787,0.34794704000000004,0.19849034699740348,-0.029977478849431763,0.012456249604698134
24.58,0.31085796,0.21839065767668964,-0.02979228657013426,0.012417399257175507
24.5813,0.38503612000000004,0.23569677871711048,-0.029583120006273503,0.012378805242900826
24.5825,0.50866802,0.24977010231198832,-0.029378040530887658,0.012343428546578506
24.5838,0.53957624,0.2600202018201334,-0.029133088357874454,0.012305396312800795
24.585,0.47775980000000007,0.26607018678308453,-0.028904057009454594,0.012270574025580376
24.5862,0.42212618,0.26781365418241804,-0.028670561438939667,0.012236029254511317
24.5875,0.39739979999999997,0.2653230930949277,-0.028411069626474817,0.012198926194318884
24.5888,0.4530334200000001,0.25872786569729084,-0.02815769640622748,0.012162156496397613
24.59,0.4530334200000001,0.24818058605223747,-0.02794102455897738,0.012128497263818469
24.5913,0.4653971,0.2339151818181212,-0.027715349346248586,0.012092320620780058
24.5925,0.40358164,0.21631602239525466,-0.027533111965076778,0.01205917154399324
24.5937,0.35412888,0.19592935209963325,-0.027373880879715623,0.012026227348286442
24.595,0.29849428,0.17340488743595706,-0.027222145054968647,0.011990739931428882
24.5963,0.28613158,0.14940840406785177,-0.027100863632324064,0.011955429975782129
24.5975,0.29231244000000006,0.12456647886203637,-0.027025242200175142,0.011922954312282607
24.5987,0.29849428,0.09947898184897963,-0.02697979519765741,0.011890551289843888
24.6,0.23667882,0.07477550053626383,-0.02695572733046914,0.011855493200200592
24.6013,0.16868152,0.05114095516986314,-0.026963296949859227,0.01182044583441846
24.6025,0.14395514,0.02926715191905771,-0.027004685667855542,0.01178806504484781
24.6038,0.1254106,0.009775499973903395,-0.027069160291070978,0.011752917044974494
24.605,0.09450238000000001,-0.006830516254308083,-0.027157464911158256,0.011720381069853136
